customer_id,first_name,last_name,email,phone_number,signup_date,gender,age,is_guest,customer_status,signup_channel,loyalty_tier,initial_loyalty_tier,email_verified,marketing_opt_in,mailing_address,billing_address,loyalty_enrollment_date,clv_bucket
GUEST-101234,,,nancycooper@example.com,,,,,True,  Guest ,,,,False,False,"1957 Gabrielle Stream, Cynthiaview, DE 66873","1957 Gabrielle Stream, Cynthiaview, DE 66873",,
GUEST-101235,,,pamela07@example.net,,,,,True,guest,,,,False,False,"20625 John Corners, Royside, ND 12763","20625 John Corners, Royside, ND 12763",,
GUEST-101236,,,wbowen@example.org,,,,,True,Guest,,,,False,False,"80492 Henderson Meadows Suite 942, South Kristinamouth, WA 97428","80492 Henderson Meadows Suite 942, South Kristinamouth, WA 97428",,
GUEST-101237,,,charles87@example.org,,,,,True,Guest,,,,False,False,"PSC 2107, Box 0868, APO AA 97011","PSC 2107, Box 0868, APO AA 97011",,
GUEST-101238,,,mmercer@example.org,,,,,True,Guest,,,,False,False,"22163 Michael Mall Apt. 598, Mooreshire, NM 36730","22163 Michael Mall Apt. 598, Mooreshire, NM 36730",,
GUEST-101239,,,qmarshall@example.com,,,,,True,  Guest ,,,,False,False,"89071 Lauren Wells Apt. 657, Maryhaven, CA 46785","89071 Lauren Wells Apt. 657, Maryhaven, CA 46785",,
GUEST-101240,,,williskristina@example.net,,,,,True,Guest,,,,False,False,"Unit 4801 Box 7393, DPO AA 51003","Unit 4801 Box 7393, DPO AA 51003",,
GUEST-101241,,,dcampbell@example.org,,,,,True,Guest,,,,False,False,"356 Frank Unions, West Sophiastad, MT 55183","356 Frank Unions, West Sophiastad, MT 55183",,
GUEST-101242,,,andersonmonica@example.com,,,,,True,Guest,,,,False,False,"644 George Landing, Kellybury, AZ 16445","644 George Landing, Kellybury, AZ 16445",,
GUEST-101243,,,murillodaniel@example.net,,,,,True,Guest,,,,False,False,"4926 Vincent Islands, Port Andrealand, OH 56825","4926 Vincent Islands, Port Andrealand, OH 56825",,
GUEST-101244,,,deannaramirez@example.com,,,,,True,Guest,,,,False,,"5218 Nathan Coves, Joelfort, FL 65532","5218 Nathan Coves, Joelfort, FL 65532",,
GUEST-101245,,,wilsontanner@example.org,,,,,True,GUEST,,,,False,False,"Unit 1950 Box 5440, DPO AE 89262","Unit 1950 Box 5440, DPO AE 89262",,
GUEST-101246,,,halleric@example.net,,,,,True,GUEST,,,,False,False,"744 Smith Fort, Codyberg, WI 98961","744 Smith Fort, Codyberg, WI 98961",,
GUEST-101247,,,bgray@example.com,,,,,True,Guest,,,,False,False,"484 Jackson Isle Apt. 490, Bellfurt, OR 10214","484 Jackson Isle Apt. 490, Bellfurt, OR 10214",,
GUEST-101248,,,lisa38@example.net,,,,,True,Guest,,,,False,False,"932 David Meadow Apt. 937, East Katherine, ND 73187","932 David Meadow Apt. 937, East Katherine, ND 73187",,
GUEST-101249,,,wellsmatthew@example.net,,,,,True,Guest,,,,False,,"7933 Joseph Prairie Apt. 905, South Cynthiatown, RI 80714","7933 Joseph Prairie Apt. 905, South Cynthiatown, RI 80714",,
GUEST-101250,,,jasmineunderwood@example.org,,,,,True,Guest,,,,False,False,"PSC 5738, Box 3103, APO AA 30911","PSC 5738, Box 3103, APO AA 30911",,
GUEST-101251,,,sheltonlisa@example.com,,,,,True,Guest,,,,False,False,"503 Robin Passage Suite 980, Tanyaton, IL 47393","503 Robin Passage Suite 980, Tanyaton, IL 47393",,
GUEST-101252,,,roberthenderson@example.net,,,,,True,Guest,,,,False,False,"295 Young Loop Suite 385, Nataliemouth, PA 14472","295 Young Loop Suite 385, Nataliemouth, PA 14472",,
GUEST-101253,,,sarahrobinson@example.net,,,,,True,Guest,,,,False,False,"8913 Kelly Summit Suite 704, Fernandoshire, AR 69058","8913 Kelly Summit Suite 704, Fernandoshire, AR 69058",,
GUEST-101254,,,claire88@example.org,,,,,True,Guest,,,,False,False,"0340 Petersen Loaf Suite 541, Wrightland, MA 40908","0340 Petersen Loaf Suite 541, Wrightland, MA 40908",,
GUEST-101255,,,henrymarshall@example.com,,,,,True,guest,,,,False,False,"98141 Harding Coves, Richardsonburgh, IA 90882","98141 Harding Coves, Richardsonburgh, IA 90882",,
GUEST-101256,,,paul90@example.com,,,,,True,Guest,,,,False,False,"028 Kevin Causeway, Joshuaberg, UT 78021","028 Kevin Causeway, Joshuaberg, UT 78021",,
GUEST-101257,,,bishopchristopher@example.net,,,,,True,Guest,,,,False,False,"66468 Jones Trace Apt. 126, Currymouth, IL 71427","66468 Jones Trace Apt. 126, Currymouth, IL 71427",,
GUEST-101258,,,rachel00@example.net,,,,,True,Guest,,,,False,False,"1870 Lara Harbor Apt. 565, North Michael, VI 73000","1870 Lara Harbor Apt. 565, North Michael, VI 73000",,
GUEST-101259,,,millerangela@example.net,,,,,True,Guest,,,,False,False,"51702 Nicholas Key Apt. 567, West Nicholas, KS 18625","51702 Nicholas Key Apt. 567, West Nicholas, KS 18625",,
GUEST-101260,,,zcook@example.com,,,,,True, Guest ,,,,False,False,"258 Miranda Course Apt. 918, Port Eric, WV 95401","258 Miranda Course Apt. 918, Port Eric, WV 95401",,
GUEST-101261,,,matthewconley@example.com,,,,,True,Guest,,,,False,False,"71100 Barbara Corner Apt. 638, Benjaminbury, MT 73089","71100 Barbara Corner Apt. 638, Benjaminbury, MT 73089",,
GUEST-101262,,,kimberlymarquez@example.com,,,,,True,Guest,,,,False,False,"7597 Gates Station, Michellebury, FL 49331","7597 Gates Station, Michellebury, FL 49331",,
GUEST-101263,,,aliciacervantes@example.org,,,,,True,Guest,,,,False,False,"4335 Rebecca Groves, New Paulaland, NV 44668","4335 Rebecca Groves, New Paulaland, NV 44668",,
GUEST-101264,,,tcalderon@example.org,,,,,True,Guest,,,,False,False,"PSC 6134, Box 0687, APO AA 30508","PSC 6134, Box 0687, APO AA 30508",,
GUEST-101265,,,nashmaxwell@example.net,,,,,True,Guest,,,,False,False,"87706 Davis Branch, New James, OR 70795","87706 Davis Branch, New James, OR 70795",,
GUEST-101266,,,matthewconley@example.com,,,,,True,Guest,,,,False,False,"71100 Barbara Corner Apt. 638, Benjaminbury, MT 73089","71100 Barbara Corner Apt. 638, Benjaminbury, MT 73089",,
GUEST-101267,,,swise@example.com,,,,,True,Guest,,,,False,False,"51997 Maddox Knolls Apt. 570, Jamesfort, NV 63435","51997 Maddox Knolls Apt. 570, Jamesfort, NV 63435",,
GUEST-101268,,,susan36@example.net,,,,,True,Guest,,,,False,False,"712 Andrea Terrace Apt. 817, Port Stuartmouth, IA 89329","712 Andrea Terrace Apt. 817, Port Stuartmouth, IA 89329",,
GUEST-101269,,,halexander@example.com,,,,,True,Guest,,,,False,False,"1044 Smith Plaza, Port Keith, VI 34824","1044 Smith Plaza, Port Keith, VI 34824",,
GUEST-101270,,,emily21@example.org,,,,,True,Guest,,,,False,False,"83701 Angelica Cliff, North Samanthastad, KY 60466","83701 Angelica Cliff, North Samanthastad, KY 60466",,
GUEST-101271,,,matthew76@example.org,,,,,True,Guest,,,,False,False,"0248 Cook Ranch Suite 382, North Brandonside, PW 07072","0248 Cook Ranch Suite 382, North Brandonside, PW 07072",,
GUEST-101272,,,susan36@example.net,,,,,True,Guest,,,,False,False,"712 Andrea Terrace Apt. 817, Port Stuartmouth, IA 89329","712 Andrea Terrace Apt. 817, Port Stuartmouth, IA 89329",,
GUEST-101273,,,ronald59@example.com,,,,,True,Guest,,,,False,False,"82434 Mcbride Valley Suite 136, Nicoleville, MH 33473","82434 Mcbride Valley Suite 136, Nicoleville, MH 33473",,
GUEST-101274,,,lesliehensley@example.com,,,,,True,Guest,,,,False,False,"63257 Stanley Court Apt. 227, West Sarah, CA 95582","63257 Stanley Court Apt. 227, West Sarah, CA 95582",,
GUEST-101275,,,bellwilliam@example.com,,,,,True,Guest,,,,False,False,"484 Jensen Shores, South Diana, TN 64767","484 Jensen Shores, South Diana, TN 64767",,
GUEST-101276,,,johnsonmaurice@example.com,,,,,True,  Guest ,,,,False,False,"24554 Leonard Ridges, Garciaton, KY 97945","24554 Leonard Ridges, Garciaton, KY 97945",,
GUEST-101277,,,nicole82@example.org,,,,,True,Guest,,,,False,False,"97375 Miller Roads Suite 111, Fernandezville, MO 98072","97375 Miller Roads Suite 111, Fernandezville, MO 98072",,
GUEST-101278,,,michael02@example.org,,,,,True,Guest,,,,False,False,"17542 Ronald Inlet Suite 208, Robertmouth, SD 62536","17542 Ronald Inlet Suite 208, Robertmouth, SD 62536",,
GUEST-101279,,,rodriguezkaren@example.net,,,,,True, Guest ,,,,False,False,"31467 Nelson Crossing Apt. 754, Martinezshire, MN 76030","31467 Nelson Crossing Apt. 754, Martinezshire, MN 76030",,
GUEST-101280,,,halleric@example.net,,,,,True,Guest,,,,False,False,"744 Smith Fort, Codyberg, WI 98961","744 Smith Fort, Codyberg, WI 98961",,
GUEST-101281,,,millerangela@example.net,,,,,True,Guest,,,,,False,"51702 Nicholas Key Apt. 567, West Nicholas, KS 18625","51702 Nicholas Key Apt. 567, West Nicholas, KS 18625",,
GUEST-101282,,,terrellryan@example.org,,,,,True,Guest,,,,False,False,"914 Melissa Stravenue, Coltonview, GA 82385","914 Melissa Stravenue, Coltonview, GA 82385",,
GUEST-101283,,,susan36@example.net,,,,,True,Guest,,,,False,False,"712 Andrea Terrace Apt. 817, Port Stuartmouth, IA 89329","712 Andrea Terrace Apt. 817, Port Stuartmouth, IA 89329",,
GUEST-101284,,,vnelson@example.com,,,,,True,Guest,,,,False,False,"USS Spencer, FPO AA 94942","USS Spencer, FPO AA 94942",,
GUEST-101285,,,rprice@example.org,,,,,True,Guest,,,,False,False,"68559 Singleton Manors Suite 693, West Debra, NJ 55399","68559 Singleton Manors Suite 693, West Debra, NJ 55399",,
GUEST-101286,,,barbarascott@example.com,,,,,True,Guest,,,,False,False,"39901 Erickson Wells, Port Donald, AS 94990","39901 Erickson Wells, Port Donald, AS 94990",,
GUEST-101287,,,jasmineunderwood@example.org,,,,,True,Guest,,,,False,False,"PSC 5738, Box 3103, APO AA 30911","PSC 5738, Box 3103, APO AA 30911",,
GUEST-101288,,,reedtodd@example.org,,,,,True,Guest,,,,False,False,"0028 Sheri Prairie Suite 533, South Taylorshire, IA 84137","0028 Sheri Prairie Suite 533, South Taylorshire, IA 84137",,
GUEST-101289,,,wbowen@example.org,,,,,True,Guest,,,,False,False,"80492 Henderson Meadows Suite 942, South Kristinamouth, WA 97428","80492 Henderson Meadows Suite 942, South Kristinamouth, WA 97428",,
GUEST-101290,,,patrickcole@example.org,,,,,True,Guest,,,,False,False,"6314 Graves Village, Freemanborough, WY 12719","6314 Graves Village, Freemanborough, WY 12719",,
GUEST-101291,,,halexander@example.com,,,,,True,Guest,,,,False,False,"1044 Smith Plaza, Port Keith, VI 34824","1044 Smith Plaza, Port Keith, VI 34824",,
GUEST-101292,,,lisa38@example.net,,,,,True,Guest,,,,False,False,"932 David Meadow Apt. 937, East Katherine, ND 73187","932 David Meadow Apt. 937, East Katherine, ND 73187",,
GUEST-101293,,,danielle89@example.com,,,,,True,Guest,,,,False,False,"Unit 3886 Box 3745, DPO AP 47168","Unit 3886 Box 3745, DPO AP 47168",,
GUEST-101294,,,houserachael@example.com,,,,,True,Guest,,,,False,False,"503 Perkins Lakes, North Angelamouth, NM 86131","503 Perkins Lakes, North Angelamouth, NM 86131",,
GUEST-101295,,,sabrina01@example.net,,,,,True,guest,,,,False,False,"949 Kristin Station, New Adammouth, NH 34034","949 Kristin Station, New Adammouth, NH 34034",,
GUEST-101296,,,cmacdonald@example.org,,,,,True,Guest,,,,False,False,"06651 Baker Walks Suite 526, Christopherville, WV 72833","06651 Baker Walks Suite 526, Christopherville, WV 72833",,
GUEST-101297,,,ubaker@example.org,,,,,True,Guest,,,,False,False,"59777 Andrew Green, Tammyburgh, MT 90100","59777 Andrew Green, Tammyburgh, MT 90100",,
GUEST-101298,,,hdavis@example.org,,,,,True,Guest,,,,False,False,"PSC 6858, Box 3568, APO AA 76218","PSC 6858, Box 3568, APO AA 76218",,
GUEST-101299,,,gloriacortez@example.com,,,,,True,Guest,,,,False,False,"4329 Green Path, Elliottview, ND 46042","4329 Green Path, Elliottview, ND 46042",,
GUEST-101300,,,claire88@example.org,,,,,True,Guest,,,,False,False,"0340 Petersen Loaf Suite 541, Wrightland, MA 40908","0340 Petersen Loaf Suite 541, Wrightland, MA 40908",,
GUEST-101301,,,zcook@example.com,,,,,True,Guest,,,,False,False,"258 Miranda Course Apt. 918, Port Eric, WV 95401","258 Miranda Course Apt. 918, Port Eric, WV 95401",,
GUEST-101302,,,hdavis@example.org,,,,,True,Guest,,,,False,False,"PSC 6858, Box 3568, APO AA 76218","PSC 6858, Box 3568, APO AA 76218",,
GUEST-101303,,,nicole38@example.net,,,,,True,Guest,,,,False,False,"075 Shelby Harbor, Richardburgh, NH 46785","075 Shelby Harbor, Richardburgh, NH 46785",,
GUEST-101304,,,travisherrera@example.com,,,,,True,Guest,,,,False,False,"PSC 1516, Box 7445, APO AP 11544","PSC 1516, Box 7445, APO AP 11544",,
GUEST-101305,,,angelicacole@example.com,,,,,True,Guest,,,,False,False,"166 Blanchard Tunnel Apt. 476, Martinview, MN 43108","166 Blanchard Tunnel Apt. 476, Martinview, MN 43108",,
GUEST-101306,,,justinpeters@example.com,,,,,True,Guest,,,,False,,"1475 Aaron Branch Suite 234, West Jeremyland, GU 37712","1475 Aaron Branch Suite 234, West Jeremyland, GU 37712",,
GUEST-101307,,,terrellryan@example.org,,,,,True,Guest,,,,False,False,"914 Melissa Stravenue, Coltonview, GA 82385","914 Melissa Stravenue, Coltonview, GA 82385",,
GUEST-101308,,,reedkevin@example.com,,,,,True,Guest,,,,False,False,"29581 Courtney Fords, New Anthonyfort, KY 77741","29581 Courtney Fords, New Anthonyfort, KY 77741",,
GUEST-101309,,,sanchezcarrie@example.org,,,,,True,Guest,,,,False,False,"90953 Olson Spring Apt. 264, East Ryan, WY 78810","90953 Olson Spring Apt. 264, East Ryan, WY 78810",,
GUEST-101310,,,brookesmall@example.com,,,,,True,Guest,,,,False,False,"39631 White Freeway Apt. 409, Richview, ME 88482","39631 White Freeway Apt. 409, Richview, ME 88482",,
GUEST-101311,,,taylorarnold@example.net,,,,,True,Guest,,,,False,False,"514 James Viaduct Apt. 269, Leahborough, NE 24783","514 James Viaduct Apt. 269, Leahborough, NE 24783",,
GUEST-101312,,,mrussell@example.net,,,,,True,Guest,,,,False,False,"082 Brittany Curve, New Tammy, IL 95981","082 Brittany Curve, New Tammy, IL 95981",,
GUEST-101313,,,arice@example.org,,,,,True,Guest,,,,False,False,"Unit 9228 Box 8783, DPO AA 09006","Unit 9228 Box 8783, DPO AA 09006",,
GUEST-101314,,,harveyharold@example.net,,,,,True,Guest,,,,False,False,"0324 Amber Ville, Paulside, UT 88303","0324 Amber Ville, Paulside, UT 88303",,
GUEST-101315,,,edwardfarrell@example.net,,,,,True,guest,,,,False,False,"3868 Jeff Lake, West Meaganstad, MI 81186","3868 Jeff Lake, West Meaganstad, MI 81186",,
GUEST-101316,,,cruzdustin@example.net,,,,,True,Guest,,,,False,False,"Unit 9461 Box 2878, DPO AA 97522","Unit 9461 Box 2878, DPO AA 97522",,
GUEST-101317,,,marissa67@example.net,,,,,True,Guest,,,,False,False,"79567 Matthew Pike, Stephenbury, OR 97936","79567 Matthew Pike, Stephenbury, OR 97936",,
GUEST-101318,,,destinysmith@example.net,,,,,True,Guest,,,,False,False,"58673 Garcia Point, Rodriguezborough, WI 51385","58673 Garcia Point, Rodriguezborough, WI 51385",,
GUEST-101319,,,ereeves@example.org,,,,,True,Guest,,,,False,False,"USCGC Love, FPO AA 42446","USCGC Love, FPO AA 42446",,
GUEST-101320,,,cherylhansen@example.com,,,,,True,Guest,,,,False,False,"463 Baker Turnpike Apt. 311, North Jonathan, MA 23896","463 Baker Turnpike Apt. 311, North Jonathan, MA 23896",,
GUEST-101321,,,upollard@example.net,,,,,True,Guest,,,,False,False,"7875 Garcia Ways Suite 900, East Christopherside, LA 78915","7875 Garcia Ways Suite 900, East Christopherside, LA 78915",,
GUEST-101322,,,alisondrake@example.com,,,,,True,Guest,,,,False,False,"798 Pamela Field Apt. 352, New Donna, VA 87500","798 Pamela Field Apt. 352, New Donna, VA 87500",,
GUEST-101323,,,catherine11@example.net,,,,,True,Guest,,,,False,False,"0292 Ian Forges Apt. 873, West Lindseyshire, OH 29116","0292 Ian Forges Apt. 873, West Lindseyshire, OH 29116",,
GUEST-101324,,,andrewsjohn@example.com,,,,,True,Guest,,,,False,False,"2327 Hines Radial, Port Jennifer, CT 45389","2327 Hines Radial, Port Jennifer, CT 45389",,
GUEST-101325,,,rebeccanorman@example.net,,,,,True,Guest,,,,False,False,"9759 Courtney Overpass, South Larry, SC 00922","9759 Courtney Overpass, South Larry, SC 00922",,
GUEST-101326,,,thoffman@example.com,,,,,True,Guest,,,,False,False,"USNV Cobb, FPO AE 62768","USNV Cobb, FPO AE 62768",,
GUEST-101327,,,marythornton@example.com,,,,,True,Guest,,,,False,False,"0197 Kyle Trail Apt. 320, Montoyashire, PR 53014","0197 Kyle Trail Apt. 320, Montoyashire, PR 53014",,
GUEST-101328,,,erinross@example.net,,,,,True,Guest,,,,False,False,"810 Alyssa Overpass, East Melissa, GA 70246","810 Alyssa Overpass, East Melissa, GA 70246",,
GUEST-101329,,,gloriacortez@example.com,,,,,True,Guest,,,,False,False,"4329 Green Path, Elliottview, ND 46042","4329 Green Path, Elliottview, ND 46042",,
GUEST-101330,,,daniellefisher@example.com,,,,,True,Guest,,,,False,,"87615 Thomas Harbors, East Jaredfort, PA 43503","87615 Thomas Harbors, East Jaredfort, PA 43503",,
GUEST-101331,,,johncollins@example.com,,,,,True,Guest,,,,False,False,"3258 Brooke Lights, Port Sara, IL 44356","3258 Brooke Lights, Port Sara, IL 44356",,
GUEST-101332,,,cadams@example.com,,,,,True,Guest,,,,False,False,"363 Gary Pines Apt. 264, New Michael, DE 19239","363 Gary Pines Apt. 264, New Michael, DE 19239",,
GUEST-101333,,,wfriedman@example.net,,,,,True,Guest,,,,False,False,"4195 Matthews Burg, East Brenda, NY 16115","4195 Matthews Burg, East Brenda, NY 16115",,
GUEST-101334,,,silvalinda@example.org,,,,,True,Guest,,,,False,False,"116 Sandra Locks Suite 940, North Gary, ID 50795","116 Sandra Locks Suite 940, North Gary, ID 50795",,
GUEST-101335,,,mmorris@example.com,,,,,True,Guest,,,,False,False,"336 Jane Shore Apt. 024, Williamborough, VI 30794","336 Jane Shore Apt. 024, Williamborough, VI 30794",,
GUEST-101336,,,jason16@example.org,,,,,True,Guest,,,,False,False,"28171 Hull Pass Suite 432, Nolanland, MN 76414","28171 Hull Pass Suite 432, Nolanland, MN 76414",,
GUEST-101337,,,alice50@example.org,,,,,True,Guest,,,,False,False,"271 Lynch Point Apt. 474, North Christopherton, HI 65442","271 Lynch Point Apt. 474, North Christopherton, HI 65442",,
GUEST-101338,,,linda07@example.org,,,,,True,Guest,,,,False,False,"4311 Thomas Freeway, West Joseph, VA 64650","4311 Thomas Freeway, West Joseph, VA 64650",,
GUEST-101339,,,steven89@example.com,,,,,True,Guest,,,,False,False,"Unit 5937 Box 4727, DPO AE 87988","Unit 5937 Box 4727, DPO AE 87988",,
GUEST-101340,,,yspears@example.net,,,,,True,Guest,,,,False,False,"PSC 2744, Box 4261, APO AE 03494","PSC 2744, Box 4261, APO AE 03494",,
GUEST-101341,,,taylorarnold@example.net,,,,,True,Guest,,,,False,False,"514 James Viaduct Apt. 269, Leahborough, NE 24783","514 James Viaduct Apt. 269, Leahborough, NE 24783",,
GUEST-101342,,,roger76@example.com,,,,,True,Guest,,,,False,False,"0231 Michael Road, West Amy, NH 70750","0231 Michael Road, West Amy, NH 70750",,
GUEST-101343,,,craig21@example.org,,,,,True,Guest,,,,False,False,"0436 Michael Pass, Castrostad, MS 12940","0436 Michael Pass, Castrostad, MS 12940",,
GUEST-101344,,,ppayne@example.net,,,,,True,Guest,,,,False,False,"01800 Jones Land Apt. 308, Shawnbury, MO 80836","01800 Jones Land Apt. 308, Shawnbury, MO 80836",,
GUEST-101345,,,npeterson@example.org,,,,,True,Guest,,,,False,False,"032 Wright Ridges, West Deanna, MT 36610","032 Wright Ridges, West Deanna, MT 36610",,
GUEST-101346,,,craig21@example.org,,,,,True,Guest,,,,False,False,"0436 Michael Pass, Castrostad, MS 12940","0436 Michael Pass, Castrostad, MS 12940",,
GUEST-101347,,,wadephilip@example.org,,,,,True,Guest,,,,False,False,"6012 Timothy Rue, Lake Amy, CA 61301","6012 Timothy Rue, Lake Amy, CA 61301",,
GUEST-101348,,,murillorobert@example.com,,,,,True,Guest,,,,False,False,"622 Andrew Knolls Suite 993, New Marissatown, MN 93792","622 Andrew Knolls Suite 993, New Marissatown, MN 93792",,
GUEST-101349,,,patrickcole@example.org,,,,,True,Guest,,,,False,False,"6314 Graves Village, Freemanborough, WY 12719","6314 Graves Village, Freemanborough, WY 12719",,
GUEST-101350,,,sabrina01@example.net,,,,,True,Guest,,,,False,False,"949 Kristin Station, New Adammouth, NH 34034","949 Kristin Station, New Adammouth, NH 34034",,
GUEST-101351,,,juliangray@example.com,,,,,True,Guest,,,,False,False,"PSC 2983, Box 9791, APO AP 81343","PSC 2983, Box 9791, APO AP 81343",,
GUEST-101352,,,ihenderson@example.net,,,,,True,Guest,,,,False,False,"61625 Crawford Highway, Adriantown, NJ 12485","61625 Crawford Highway, Adriantown, NJ 12485",,
GUEST-101353,,,rachel33@example.org,,,,,True,Guest,,,,False,False,"5607 Caleb Harbor Apt. 144, Gomezhaven, GA 32765","5607 Caleb Harbor Apt. 144, Gomezhaven, GA 32765",,
GUEST-101354,,,paulbrown@example.net,,,,,True,Guest,,,,False,False,"743 Rebecca Crossing, Lake Christopher, MO 09683","743 Rebecca Crossing, Lake Christopher, MO 09683",,
GUEST-101355,,,jennifer70@example.com,,,,,True,Guest,,,,False,False,"008 Hunt Lane, Port Nicholasmouth, RI 06563","008 Hunt Lane, Port Nicholasmouth, RI 06563",,
GUEST-101356,,,fpage@example.net,,,,,True,Guest,,,,False,,"Unit 3127 Box 4392, DPO AP 91061","Unit 3127 Box 4392, DPO AP 91061",,
GUEST-101357,,,robert73@example.org,,,,,True,Guest,,,,False,False,"9944 Matthew Underpass Apt. 282, Millerview, VI 41481","9944 Matthew Underpass Apt. 282, Millerview, VI 41481",,
GUEST-101358,,,simonderrick@example.org,,,,,True,Guest,,,,False,False,"2856 Hamilton Square Suite 894, Port Patricia, MI 83365","2856 Hamilton Square Suite 894, Port Patricia, MI 83365",,
GUEST-101359,,,laurenhill@example.org,,,,,True,Guest,,,,False,False,"2330 Julie Shore Suite 674, Johnland, OR 44235","2330 Julie Shore Suite 674, Johnland, OR 44235",,
GUEST-101360,,,cruzdustin@example.net,,,,,True,Guest,,,,False,False,"Unit 9461 Box 2878, DPO AA 97522","Unit 9461 Box 2878, DPO AA 97522",,
GUEST-101361,,,davidshah@example.com,,,,,True,Guest,,,,False,False,"334 Jared Mission, East Sandraport, NV 87057","334 Jared Mission, East Sandraport, NV 87057",,
GUEST-101362,,,gregory56@example.org,,,,,True,Guest,,,,False,False,"36517 Christine Trail Apt. 660, East Natalieburgh, WV 82364","36517 Christine Trail Apt. 660, East Natalieburgh, WV 82364",,
GUEST-101363,,,kyle92@example.org,,,,,True,Guest,,,,False,False,"9799 Kevin Skyway, Port Sierra, PA 50818","9799 Kevin Skyway, Port Sierra, PA 50818",,
GUEST-101364,,,nicole35@example.com,,,,,True,Guest,,,,False,False,"62728 Parker Views, Ibarraville, UT 29234","62728 Parker Views, Ibarraville, UT 29234",,
GUEST-101365,,,brockchristina@example.com,,,,,True,Guest,,,,False,False,"33282 Sandra Islands Apt. 917, Brentland, MP 44322","33282 Sandra Islands Apt. 917, Brentland, MP 44322",,
GUEST-101366,,,daleross@example.com,,,,,True,Guest,,,,False,False,"03678 Jeffrey Rest Apt. 648, Christopherfort, NV 03802","03678 Jeffrey Rest Apt. 648, Christopherfort, NV 03802",,
GUEST-101367,,,currychristopher@example.com,,,,,True,Guest,,,,False,False,"1953 Good Spur Apt. 029, South George, AR 78473","1953 Good Spur Apt. 029, South George, AR 78473",,
GUEST-101368,,,kyle92@example.org,,,,,True,GUEST,,,,False,False,"9799 Kevin Skyway, Port Sierra, PA 50818","9799 Kevin Skyway, Port Sierra, PA 50818",,
GUEST-101369,,,martinmichelle@example.com,,,,,True,Guest,,,,False,False,"46695 Carolyn Crest Suite 597, Wallbury, OK 68568","46695 Carolyn Crest Suite 597, Wallbury, OK 68568",,
GUEST-101370,,,alisondrake@example.com,,,,,True,Guest,,,,False,False,"798 Pamela Field Apt. 352, New Donna, VA 87500","798 Pamela Field Apt. 352, New Donna, VA 87500",,
GUEST-101371,,,grahampaul@example.org,,,,,True,Guest,,,,False,False,"45145 Rogers Circle, Joshuamouth, AK 95296","45145 Rogers Circle, Joshuamouth, AK 95296",,
GUEST-101372,,,simonderrick@example.org,,,,,True,GUEST,,,,False,False,"2856 Hamilton Square Suite 894, Port Patricia, MI 83365","2856 Hamilton Square Suite 894, Port Patricia, MI 83365",,
GUEST-101373,,,gregory56@example.org,,,,,True,Guest,,,,False,False,"36517 Christine Trail Apt. 660, East Natalieburgh, WV 82364","36517 Christine Trail Apt. 660, East Natalieburgh, WV 82364",,
GUEST-101374,,,michael17@example.org,,,,,True,Guest,,,,False,False,"712 Mills Rue, Jimmychester, IN 43286","712 Mills Rue, Jimmychester, IN 43286",,
GUEST-101375,,,christopherwilliams@example.org,,,,,True,Guest,,,,False,False,"Unit 6841 Box 2327, DPO AE 03149","Unit 6841 Box 2327, DPO AE 03149",,
GUEST-101376,,,craig21@example.org,,,,,True,Guest,,,,False,False,"0436 Michael Pass, Castrostad, MS 12940","0436 Michael Pass, Castrostad, MS 12940",,
GUEST-101377,,,jbernard@example.net,,,,,True,Guest,,,,False,False,"17618 Rose Shoal Suite 613, Lake Adam, SD 19747","17618 Rose Shoal Suite 613, Lake Adam, SD 19747",,
GUEST-101378,,,martinmichelle@example.com,,,,,True,Guest,,,,False,False,"46695 Carolyn Crest Suite 597, Wallbury, OK 68568","46695 Carolyn Crest Suite 597, Wallbury, OK 68568",,
GUEST-101379,,,sandra14@example.net,,,,,True,Guest,,,,False,False,"6754 Lisa Vista, East Christinashire, NY 51786","6754 Lisa Vista, East Christinashire, NY 51786",,
GUEST-101380,,,laura42@example.org,,,,,True,Guest,,,,False,False,"456 Nicholas Circle, Vanessamouth, NJ 82633","456 Nicholas Circle, Vanessamouth, NJ 82633",,
GUEST-101381,,,clynch@example.net,,,,,True,Guest,,,,False,False,"076 Catherine Road Apt. 560, Port Donald, ID 59097","076 Catherine Road Apt. 560, Port Donald, ID 59097",,
GUEST-101382,,,katie00@example.org,,,,,True,  Guest  ,,,,False,False,"7314 Jennifer Mount, West Jamietown, NV 45230","7314 Jennifer Mount, West Jamietown, NV 45230",,
GUEST-101383,,,kaitlyn14@example.net,,,,,True,Guest,,,,False,False,"9116 Travis Ridge, West Connieport, NH 49939","9116 Travis Ridge, West Connieport, NH 49939",,
GUEST-101384,,,juliangray@example.com,,,,,True,Guest,,,,False,False,"PSC 2983, Box 9791, APO AP 81343","PSC 2983, Box 9791, APO AP 81343",,
GUEST-101385,,,alexreeves@example.net,,,,,True,Guest,,,,False,False,"086 Brock Expressway Apt. 709, Timothyborough, WA 46653","086 Brock Expressway Apt. 709, Timothyborough, WA 46653",,
GUEST-101386,,,terri01@example.com,,,,,True,Guest,,,,False,False,"PSC 4678, Box 3196, APO AE 23554","PSC 4678, Box 3196, APO AE 23554",,
